0,1,2,3,4,5,6,7,8,9,10,11,12
0.0,0.0,-3.6389999389648438,0.4180000126361847,-0.6700000166893005,1.7790000438690186,-0.1679999977350235,1.6269999742507935,-0.3880000114440918,0.5289999842643738,-0.8740000128746033,-0.8140000104904175,0.0
0.0,0.0,-3.3269999027252197,0.4959999918937683,-0.6940000057220459,1.3650000095367432,-0.26499998569488525,1.9329999685287476,-0.3630000054836273,0.5099999904632568,-0.6209999918937683,-0.4880000054836273,1.0
0.0,0.0,-2.119999885559082,0.8939999938011169,-1.5759999752044678,0.1469999998807907,-0.7070000171661377,1.559000015258789,-0.5789999961853027,0.6759999990463257,-0.8090000152587891,-0.04899999871850014,2.0
0.0,0.0,-2.2869999408721924,1.809000015258789,-1.4980000257492065,1.0119999647140503,-1.0529999732971191,1.059999942779541,-0.5669999718666077,0.23499999940395355,-0.09099999815225601,-0.7950000166893005,3.0
0.0,0.0,-2.5980000495910645,1.937999963760376,-0.8460000157356262,1.062000036239624,-1.6330000162124634,0.7639999985694885,0.39399999380111694,-0.15000000596046448,0.2770000100135803,-0.3959999978542328,4.0
0.0,0.0,-2.8519999980926514,1.9140000343322754,-0.7549999952316284,0.824999988079071,-1.5880000591278076,0.8550000190734863,0.21699999272823334,-0.2460000067949295,0.23800000548362732,-0.36500000953674316,5.0
0.0,0.0,-3.4820001125335693,2.5239999294281006,-0.43299999833106995,1.0479999780654907,-1.9950000047683716,0.9020000100135803,0.32199999690055847,0.44999998807907104,0.37700000405311584,-0.3659999966621399,6.0
0.0,0.0,-3.940999984741211,2.305000066757202,0.12399999797344208,1.7710000276565552,-1.815000057220459,0.5929999947547913,-0.4350000023841858,0.9919999837875366,0.574999988079071,-0.3009999990463257,7.0
0.0,0.0,-3.859999895095825,2.115999937057495,-0.9390000104904175,0.6880000233650208,-0.675000011920929,1.6790000200271606,-0.5120000243186951,0.9279999732971191,-0.16699999570846558,-0.4339999854564667,8.0
0.0,0.0,-3.6480000019073486,1.812000036239624,-1.378000020980835,1.5779999494552612,0.06499999761581421,1.5770000219345093,-0.4659999907016754,0.7020000219345093,0.05999999865889549,-0.8360000252723694,9.0
0.0,0.0,-3.0320000648498535,1.7389999628067017,-1.1410000324249268,0.7369999885559082,-0.8339999914169312,1.3860000371932983,-0.574999988079071,0.6790000200271606,-0.017999999225139618,-0.8230000138282776,10.0
0.0,0.0,-3.6530001163482666,0.37299999594688416,-0.6000000238418579,1.7050000429153442,-0.22200000286102295,1.7649999856948853,-0.3529999852180481,0.5370000004768372,-0.796999990940094,-0.8130000233650208,0.0
0.0,0.0,-3.236999988555908,0.4359999895095825,-0.8600000143051147,1.3630000352859497,-0.25099998712539673,1.9149999618530273,-0.39500001072883606,0.7509999871253967,-0.7739999890327454,-0.3269999921321869,1.0
0.0,0.0,-2.134999990463257,0.9539999961853027,-1.6319999694824219,0.12099999934434891,-0.7039999961853027,1.600000023841858,-0.628000020980835,0.7129999995231628,-0.902999997138977,-0.027000000700354576,2.0
0.0,0.0,-2.303999900817871,1.784000039100647,-1.50600004196167,0.9810000061988831,-0.9610000252723694,0.8059999942779541,-0.2939999997615814,-0.0020000000949949026,0.11900000274181366,-0.7599999904632568,3.0
