0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76
0.06588172167539597,0.19731168448925018,0.1038256287574768,0.2703617215156555,0.6160775423049927,0.03585575148463249,0.4245719313621521,0.08970119059085846,0.3677733838558197,0.037065159529447556,0.0759417787194252,0.26390594244003296,0.0779031291604042,0.37200891971588135,0.2194848507642746,0.055326908826828,0.1089063286781311,0.1277521252632141,0.11405135691165924,0.01858087070286274,0.10262683033943176,0.172681987285614,0.07303319871425629,0.1403440237045288,0.13219888508319855,0.07601515203714371,0.03251728042960167,0.1288398653268814,0.12052641063928604,0.0166145209223032,0.10258255153894424,0.10162489861249924,0.06572985649108887,0.03521252050995827,0.07900933921337128,0.08377257734537125,0.021490830928087234,0.12162476032972336,0.06751158088445663,0.03377661854028702,0.09901323169469833,0.05940796062350273,0.08128561824560165,0.05234492942690849,0.09049952030181885,0.0635819137096405,0.08110426366329193,0.05910050868988037,0.09723591059446335,0.041575729846954346,0.08351457118988037,0.04237857833504677,0.08296503126621246,0.07717035710811615,0.11673209071159363,0.03476068004965782,0.10948465019464493,0.016422860324382782,0.09935212135314941,0.11376266926527023,0.08637166768312454,0.16765423119068146,0.1062806099653244,0.12578293681144714,0.0906747579574585,0.0812564492225647,0.12344814091920853,0.11337438970804214,0.07434255629777908,0.2816663086414337,0.06779520213603973,0.344181627035141,0.03896293044090271,0.39436572790145874,0.04997071996331215,0.3448709547519684,0.0
0.04914214834570885,0.1759706735610962,0.10551463812589645,0.22709454596042633,0.5992795825004578,0.041216958314180374,0.43107762932777405,0.09680072963237762,0.3267386555671692,0.059660930186510086,0.017184380441904068,0.3146902620792389,0.012904340401291847,0.4531075060367584,0.2093636840581894,0.053331200033426285,0.08133397996425629,0.007549889851361513,0.23487649857997894,0.04348950833082199,0.01963094063103199,0.16112937033176422,0.044328778982162476,0.1326787918806076,0.13041484355926514,0.07386554032564163,0.051191870123147964,0.03022129088640213,0.1448672115802765,0.023895159363746643,0.016789710149168968,0.12118055671453476,0.07688914239406586,0.0548957996070385,0.08867810666561127,0.09720923751592636,0.0195478405803442,0.026906190440058708,0.11328338831663132,0.02042287029325962,0.024928690865635872,0.08536437898874283,0.09084387868642807,0.0119856595993042,0.09217745810747147,0.07263301312923431,0.006893559824675322,0.040412791073322296,0.007372729945927858,0.030241459608078003,0.08827667683362961,0.1018078476190567,0.08293347805738449,0.11741854250431061,0.03004015050828457,0.12295816838741302,0.015720799565315247,0.08124583214521408,0.05488358065485954,0.08780258148908615,0.06922771036624908,0.14588862657546997,0.01996357925236225,0.19320029020309448,0.014134730212390423,0.13155238330364227,0.04530983045697212,0.06933744996786118,0.04538622125983238,0.2542644739151001,0.04544674977660179,0.3356594443321228,0.021718639880418777,0.4452771246433258,0.08397801220417023,0.35409194231033325,0.0
0.03417192026972771,0.22764888405799866,0.10876636207103729,0.12769654393196106,0.6124939918518066,0.056554220616817474,0.4706394076347351,0.04190300032496452,0.3242667615413666,0.044569168239831924,0.017012380063533783,0.28337204456329346,0.06046837940812111,0.36442047357559204,0.218012273311615,0.06579934060573578,0.10079751163721085,0.04114767909049988,0.10311240702867508,0.02962334081530571,0.01667626015841961,0.12633053958415985,0.07354646176099777,0.1605738252401352,0.12732292711734772,0.07671452313661575,0.05856480821967125,0.007763780187815428,0.07460746169090271,0.02153261937201023,0.016114359721541405,0.09022259712219238,0.0779786929488182,0.09026291221380234,0.07213971018791199,0.0914500504732132,0.03529452905058861,0.02052829973399639,0.06314673274755478,0.02222222089767456,0.03847526013851166,0.05401425063610077,0.09450837224721909,0.039473921060562134,0.08613789826631546,0.07133398205041885,0.014315140433609486,0.059481360018253326,0.019133049994707108,0.04647604003548622,0.054555509239435196,0.10162404924631119,0.07364813983440399,0.11788467317819595,0.03252853825688362,0.05799682065844536,0.029461029917001724,0.040950220078229904,0.033731818199157715,0.21823300421237946,0.05134899914264679,0.19085374474525452,0.045105941593647,0.18089623749256134,0.03668750822544098,0.08246655017137527,0.019858460873365402,0.21884189546108246,0.041086528450250626,0.3604642152786255,0.04715371131896973,0.3774082362651825,0.052098680287599564,0.4450291097164154,0.07123366743326187,0.26146459579467773,0.0
0.06233634054660797,0.21797938644886017,0.08024345338344574,0.28959181904792786,0.5463159680366516,0.045778900384902954,0.4255445897579193,0.022841019555926323,0.33145394921302795,0.11905231326818466,0.03693054988980293,0.22498059272766113,0.051425401121377945,0.33796611428260803,0.15209755301475525,0.07268022745847702,0.16230301558971405,0.03758477047085762,0.05667001008987427,0.10691791772842407,0.01770276017487049,0.10961373895406723,0.07627464830875397,0.18744511902332306,0.05998691916465759,0.08758971095085144,0.11305005848407745,0.03881685063242912,0.03427040949463844,0.08854398131370544,0.018062569200992584,0.043294891715049744,0.08982039242982864,0.1560051143169403,0.018522759899497032,0.08856824040412903,0.09272068738937378,0.036219991743564606,0.045108430087566376,0.06655701994895935,0.035873860120773315,0.01338713988661766,0.08720991760492325,0.08777712285518646,0.07671093940734863,0.01926819048821926,0.07973615825176239,0.04440834000706673,0.04339943826198578,0.06994006037712097,0.06721232086420059,0.010512519627809525,0.08515453338623047,0.01705523021519184,0.07365317642688751,0.08327879011631012,0.020877299830317497,0.1056869775056839,0.081940658390522,0.02321971021592617,0.08902119845151901,0.06211609020829201,0.06934071332216263,0.15856416523456573,0.011686550453305244,0.16580605506896973,0.08399517089128494,0.08547904342412949,0.08765751123428345,0.15187975764274597,0.07595037668943405,0.29346150159835815,0.02267489954829216,0.4082905352115631,0.06301012635231018,0.40137574076652527,0.0
0.061969559639692307,0.19835840165615082,0.11123935878276825,0.25346019864082336,0.6084553599357605,0.02363068051636219,0.4152463376522064,0.09186633676290512,0.3093101382255554,0.049141958355903625,0.09329784661531448,0.3155522644519806,0.05180935934185982,0.3886740803718567,0.21683456003665924,0.049581289291381836,0.04923335835337639,0.15687325596809387,0.20655371248722076,0.04225524142384529,0.10294856876134872,0.15543924272060394,0.059885408729314804,0.05897485092282295,0.12553763389587402,0.0581471212208271,0.06762977689504623,0.14833679795265198,0.11709698289632797,0.050258569419384,0.07890938967466354,0.08528853207826614,0.08222083747386932,0.08017574995756149,0.0768628716468811,0.05843574181199074,0.06246013939380646,0.08232977241277695,0.04598740115761757,0.04348228871822357,0.06776753067970276,0.06013163924217224,0.0634925365447998,0.07077743858098984,0.04783511161804199,0.07273317128419876,0.07632727175951004,0.056719619780778885,0.06638502329587936,0.05233161151409149,0.04953540861606598,0.0844142809510231,0.04812463000416756,0.10744210332632065,0.0573941208422184,0.10858038812875748,0.0728442370891571,0.07120771706104279,0.05261300876736641,0.10277660936117172,0.026282599195837975,0.16288408637046814,0.06354556977748871,0.1855524182319641,0.05064646899700165,0.13066141307353973,0.021003669127821922,0.10696040093898773,0.03228278085589409,0.24856504797935486,0.015673700720071793,0.3862757086753845,0.03948147967457771,0.43470075726509094,0.06921835243701935,0.4054034352302551,0.0
0.06815893203020096,0.35129261016845703,0.12899340689182281,0.057838231325149536,0.5155682563781738,0.03697029873728752,0.501015305519104,0.08818920701742172,0.3335946798324585,0.17747612297534943,0.06475909799337387,0.22043894231319427,0.05761224031448364,0.35089197754859924,0.16982734203338623,0.0442834198474884,0.17574472725391388,0.0804247185587883,0.05545360967516899,0.13723896443843842,0.10116422921419144,0.13040399551391602,0.06830330193042755,0.14023487269878387,0.10743357986211777,0.06642746925354004,0.09147679805755615,0.08974097669124603,0.07142151892185211,0.09653755277395248,0.09238363057374954,0.07893037796020508,0.06884430348873138,0.06620246171951294,0.0706213116645813,0.09031893312931061,0.043000828474760056,0.0805979073047638,0.06331217288970947,0.08020983636379242,0.07343325763940811,0.03140484169125557,0.06934867054224014,0.022532280534505844,0.12102819234132767,0.05543430149555206,0.07273945212364197,0.044616229832172394,0.07836432009935379,0.08933427184820175,0.10628681629896164,0.029985560104250908,0.09306784719228745,0.06960034370422363,0.06385186314582825,0.09064672887325287,0.09832088649272919,0.1260453313589096,0.07647530734539032,0.048941630870103836,0.06799832731485367,0.12285730987787247,0.0739411935210228,0.1326926052570343,0.08406109362840652,0.2062242180109024,0.06641840189695358,0.04272158071398735,0.04392256960272789,0.18289342522621155,0.02805878035724163,0.2784169912338257,0.027575049549341202,0.4566444158554077,0.059725530445575714,0.35354483127593994,0.0
0.08870737254619598,0.10309352725744247,0.11079142242670059,0.39680880308151245,0.5936494469642639,0.05941576138138771,0.37146374583244324,0.10934063047170639,0.40126869082450867,0.08366928994655609,0.11693792045116425,0.21979130804538727,0.12207070738077164,0.2889876067638397,0.2115810066461563,0.06408984959125519,0.11149296909570694,0.15965060889720917,0.04915376007556915,0.09763406217098236,0.10761261731386185,0.13569782674312592,0.06888911128044128,0.08927801996469498,0.1292758584022522,0.057473648339509964,0.09713348746299744,0.12733952701091766,0.05348071828484535,0.11615154147148132,0.09677650779485703,0.07405851781368256,0.03758997842669487,0.07927984744310379,0.08283933997154236,0.04984378069639206,0.10502295941114426,0.10471323132514954,0.011922580190002918,0.1279035061597824,0.07462138682603836,0.03173011168837547,0.037133388221263885,0.08955787867307663,0.049099940806627274,0.07024119049310684,0.0579281710088253,0.11133375763893127,0.06874161958694458,0.1160774677991867,0.07582417875528336,0.07208099216222763,0.06682775914669037,0.11022932827472687,0.07182039320468903,0.06265518069267273,0.08116517961025238,0.09932676702737808,0.11177697777748108,0.12254548817873001,0.08641716837882996,0.1636802852153778,0.062350258231163025,0.1499844342470169,0.08020488172769547,0.11893822997808456,0.11856959760189056,0.07661738246679306,0.092156320810318,0.2425735592842102,0.053327109664678574,0.3327789604663849,0.03340170904994011,0.37815675139427185,0.07351001352071762,0.40443894267082214,0.0
0.07497265934944153,0.150334894657135,0.10793159902095795,0.19478635489940643,0.6479926705360413,0.07183147221803665,0.4312119781970978,0.10097023844718933,0.3173161447048187,0.02829750068485737,0.08337227255105972,0.3273221254348755,0.13866369426250458,0.36989524960517883,0.1987776756286621,0.08536937832832336,0.023659689351916313,0.1249360665678978,0.1618061512708664,0.03963882103562355,0.08299259841442108,0.14181308448314667,0.10531661659479141,0.08904320001602173,0.08433177322149277,0.07430087774991989,0.020197119563817978,0.05905108153820038,0.10386943072080612,0.03587044030427933,0.08160670101642609,0.07399085909128189,0.09102479368448257,0.032238129526376724,0.048709891736507416,0.0550440289080143,0.05465979129076004,0.09326884150505066,0.06529215723276138,0.027096930891275406,0.07822736352682114,0.026440780609846115,0.058290738612413406,0.06777001172304153,0.04090698063373566,0.049909558147192,0.09473051875829697,0.07179460674524307,0.0926702693104744,0.040935080498456955,0.05774189159274101,0.01951237954199314,0.06443458795547485,0.04517646133899689,0.1332540363073349,0.06885240972042084,0.10734236240386963,0.03817154839634895,0.13056528568267822,0.12953002750873566,0.09820990264415741,0.14467382431030273,0.095613032579422,0.07462599128484726,0.10947868973016739,0.02021270990371704,0.11639297753572464,0.24576890468597412,0.10266523063182831,0.34774529933929443,0.026833320036530495,0.40137380361557007,0.035107310861349106,0.4161014258861542,0.12768089771270752,0.301570862531662,0.0
0.059108421206474304,0.10089190304279327,0.07458095252513885,0.3855806887149811,0.5793267488479614,0.03215859830379486,0.38940194249153137,0.0829111784696579,0.3594835102558136,0.09641373157501221,0.08792342245578766,0.2586563527584076,0.054454151540994644,0.30197611451148987,0.21662642061710358,0.005258630029857159,0.11415783315896988,0.10127106308937073,0.07395175844430923,0.06082664057612419,0.13034598529338837,0.16379612684249878,0.026682550087571144,0.13610026240348816,0.12928538024425507,0.02436269074678421,0.04581985995173454,0.1459140032529831,0.10287819802761078,0.027505889534950256,0.14707450568675995,0.10464107245206833,0.009622570127248764,0.023210730403661728,0.06162552163004875,0.05265771970152855,0.03424898907542229,0.16416007280349731,0.052698761224746704,0.023461759090423584,0.13008320331573486,0.03515927121043205,0.05702130123972893,0.025357099249958992,0.038326580077409744,0.013210670091211796,0.09887345880270004,0.044120099395513535,0.12284678220748901,0.020661119371652603,0.006463880185037851,0.01327527966350317,0.015293540433049202,0.06705287843942642,0.08997810631990433,0.08596330881118774,0.10919856280088425,0.06724876910448074,0.022593049332499504,0.028219010680913925,0.008075219579041004,0.11692584306001663,0.05510279908776283,0.15566733479499817,0.0776168629527092,0.13709768652915955,0.01917687989771366,0.0717126876115799,0.002423519967123866,0.19791853427886963,0.012996509671211243,0.3242727518081665,0.021158520132303238,0.3843039274215698,0.0810668095946312,0.44568488001823425,0.0
0.012236650101840496,0.09051551669836044,0.08421298861503601,0.35019347071647644,0.48118820786476135,0.023897729814052582,0.4087224304676056,0.062080200761556625,0.4368249177932739,0.18230126798152924,0.006986150052398443,0.13744503259658813,0.03327992185950279,0.3146442472934723,0.08263561874628067,0.01994553953409195,0.17306721210479736,0.003046770114451647,0.07835999131202698,0.14697417616844177,0.0024364800192415714,0.011473369784653187,0.03497552126646042,0.14077748358249664,0.02785252034664154,0.01866495981812477,0.10800742357969284,0.007771790027618408,0.08695370703935623,0.09634654223918915,0.0028267400339245796,0.08101417124271393,0.01785236969590187,0.0637415423989296,0.07622194290161133,0.007398350164294243,0.06564085185527802,0.018208380788564682,0.11091156303882599,0.0407450906932354,0.014811860397458076,0.09462323039770126,0.018292859196662903,0.025991100817918777,0.01643127016723156,0.09053222835063934,0.041901301592588425,0.045515891164541245,0.02218586951494217,0.0705920085310936,0.023453040048480034,0.11721032112836838,0.01796906068921089,0.07331380248069763,0.021160230040550232,0.07730580121278763,0.013109300285577774,0.11807802319526672,0.034578971564769745,0.09632007032632828,0.02505161054432392,0.01217861007899046,0.038226641714572906,0.14667005836963654,0.017284229397773743,0.19681556522846222,0.05110792815685272,0.10371515899896622,0.031894251704216,0.12322217226028442,0.05120326951146126,0.24520090222358704,0.008754819631576538,0.42168989777565,0.017067480832338333,0.3700993061065674,0.0
