0,1,2,3,4,5,6,7,8,9,10,11
7.0,0.27000001072883606,0.36000001430511475,20.700000762939453,0.04500000178813934,45.0,170.0,1.0010000467300415,3.0,0.44999998807907104,8.800000190734863,3.0
6.300000190734863,0.30000001192092896,0.3400000035762787,1.600000023841858,0.04899999871850014,14.0,132.0,0.9940000176429749,3.299999952316284,0.49000000953674316,9.5,3.0
8.100000381469727,0.2800000011920929,0.4000000059604645,6.900000095367432,0.05000000074505806,30.0,97.0,0.9951000213623047,3.259999990463257,0.4399999976158142,10.100000381469727,3.0
7.199999809265137,0.23000000417232513,0.3199999928474426,8.5,0.057999998331069946,47.0,186.0,0.9955999851226807,3.190000057220459,0.4000000059604645,9.899999618530273,3.0
7.199999809265137,0.23000000417232513,0.3199999928474426,8.5,0.057999998331069946,47.0,186.0,0.9955999851226807,3.190000057220459,0.4000000059604645,9.899999618530273,3.0
8.100000381469727,0.2800000011920929,0.4000000059604645,6.900000095367432,0.05000000074505806,30.0,97.0,0.9951000213623047,3.259999990463257,0.4399999976158142,10.100000381469727,3.0
6.199999809265137,0.3199999928474426,0.1599999964237213,7.0,0.04500000178813934,30.0,136.0,0.9948999881744385,3.180000066757202,0.4699999988079071,9.600000381469727,3.0
7.0,0.27000001072883606,0.36000001430511475,20.700000762939453,0.04500000178813934,45.0,170.0,1.0010000467300415,3.0,0.44999998807907104,8.800000190734863,3.0
6.300000190734863,0.30000001192092896,0.3400000035762787,1.600000023841858,0.04899999871850014,14.0,132.0,0.9940000176429749,3.299999952316284,0.49000000953674316,9.5,3.0
8.100000381469727,0.2199999988079071,0.4300000071525574,1.5,0.04399999976158142,28.0,129.0,0.9937999844551086,3.2200000286102295,0.44999998807907104,11.0,3.0
8.100000381469727,0.27000001072883606,0.4099999964237213,1.4500000476837158,0.032999999821186066,11.0,63.0,0.9908000230789185,2.990000009536743,0.5600000023841858,12.0,2.0
8.600000381469727,0.23000000417232513,0.4000000059604645,4.199999809265137,0.03500000014901161,17.0,109.0,0.994700014591217,3.140000104904175,0.5299999713897705,9.699999809265137,2.0
7.900000095367432,0.18000000715255737,0.3700000047683716,1.2000000476837158,0.03999999910593033,16.0,75.0,0.9919999837875366,3.180000066757202,0.6299999952316284,10.800000190734863,2.0
6.599999904632568,0.1599999964237213,0.4000000059604645,1.5,0.04399999976158142,48.0,143.0,0.9911999702453613,3.5399999618530273,0.5199999809265137,12.399999618530273,4.0
8.300000190734863,0.41999998688697815,0.6200000047683716,19.25,0.03999999910593033,41.0,172.0,1.0002000331878662,2.9800000190734863,0.6700000166893005,9.699999809265137,2.0
6.599999904632568,0.17000000178813934,0.3799999952316284,1.5,0.03200000151991844,28.0,112.0,0.9914000034332275,3.25,0.550000011920929,11.399999618530273,4.0
6.300000190734863,0.47999998927116394,0.03999999910593033,1.100000023841858,0.04600000008940697,30.0,99.0,0.9927999973297119,3.240000009536743,0.36000001430511475,9.600000381469727,3.0
6.199999809265137,0.6600000262260437,0.47999998927116394,1.2000000476837158,0.028999999165534973,29.0,75.0,0.9891999959945679,3.3299999237060547,0.38999998569488525,12.800000190734863,5.0
7.400000095367432,0.3400000035762787,0.41999998688697815,1.100000023841858,0.032999999821186066,17.0,171.0,0.9916999936103821,3.119999885559082,0.5299999713897705,11.300000190734863,3.0
6.5,0.3100000023841858,0.14000000059604645,7.5,0.04399999976158142,34.0,133.0,0.9955000281333923,3.2200000286102295,0.5,9.5,2.0
6.199999809265137,0.6600000262260437,0.47999998927116394,1.2000000476837158,0.028999999165534973,29.0,75.0,0.9891999959945679,3.3299999237060547,0.38999998569488525,12.800000190734863,5.0
6.400000095367432,0.3100000023841858,0.3799999952316284,2.9000000953674316,0.03799999877810478,19.0,102.0,0.9911999702453613,3.1700000762939453,0.3499999940395355,11.0,4.0
6.800000190734863,0.25999999046325684,0.41999998688697815,1.7000000476837158,0.04899999871850014,41.0,122.0,0.9929999709129333,3.4700000286102295,0.47999998927116394,10.5,5.0
7.599999904632568,0.6700000166893005,0.14000000059604645,1.5,0.07400000095367432,25.0,168.0,0.9937000274658203,3.049999952316284,0.5099999904632568,9.300000190734863,2.0
6.599999904632568,0.27000001072883606,0.4099999964237213,1.2999999523162842,0.052000001072883606,16.0,142.0,0.9951000213623047,3.4200000762939453,0.4699999988079071,10.0,3.0
7.0,0.25,0.3199999928474426,9.0,0.04600000008940697,56.0,245.0,0.9955000281333923,3.25,0.5,10.399999618530273,3.0
6.900000095367432,0.23999999463558197,0.3499999940395355,1.0,0.052000001072883606,35.0,146.0,0.9929999709129333,3.450000047683716,0.4399999976158142,10.0,3.0
7.0,0.2800000011920929,0.38999998569488525,8.699999809265137,0.050999999046325684,32.0,141.0,0.9961000084877014,3.380000114440918,0.5299999713897705,10.5,3.0
7.400000095367432,0.27000001072883606,0.47999998927116394,1.100000023841858,0.04699999839067459,17.0,132.0,0.9914000034332275,3.190000057220459,0.49000000953674316,11.600000381469727,3.0
7.199999809265137,0.3199999928474426,0.36000001430511475,2.0,0.032999999821186066,37.0,114.0,0.9905999898910522,3.0999999046325684,0.7099999785423279,12.300000190734863,4.0
8.5,0.23999999463558197,0.38999998569488525,10.399999618530273,0.04399999976158142,20.0,142.0,0.9973999857902527,3.200000047683716,0.5299999713897705,10.0,3.0
8.300000190734863,0.14000000059604645,0.3400000035762787,1.100000023841858,0.041999999433755875,7.0,47.0,0.993399977684021,3.4700000286102295,0.4000000059604645,10.199999809265137,3.0
7.400000095367432,0.25,0.36000001430511475,2.049999952316284,0.05000000074505806,31.0,100.0,0.9919999837875366,3.190000057220459,0.4399999976158142,10.800000190734863,3.0
6.199999809265137,0.11999999731779099,0.3400000035762787,1.5,0.04500000178813934,43.0,117.0,0.9939000010490417,3.4200000762939453,0.5099999904632568,9.0,3.0
5.800000190734863,0.27000001072883606,0.20000000298023224,14.949999809265137,0.04399999976158142,22.0,179.0,0.9962000250816345,3.369999885559082,0.3700000047683716,10.199999809265137,2.0
7.300000190734863,0.2800000011920929,0.4300000071525574,1.7000000476837158,0.07999999821186066,21.0,123.0,0.9904999732971191,3.190000057220459,0.41999998688697815,12.800000190734863,2.0
6.5,0.38999998569488525,0.23000000417232513,5.400000095367432,0.050999999046325684,25.0,149.0,0.993399977684021,3.240000009536743,0.3499999940395355,10.0,2.0
7.0,0.33000001311302185,0.3199999928474426,1.2000000476837158,0.05299999937415123,38.0,138.0,0.9905999898910522,3.130000114440918,0.2800000011920929,11.199999809265137,3.0
7.300000190734863,0.23999999463558197,0.38999998569488525,17.950000762939453,0.05700000002980232,45.0,149.0,0.9998999834060669,3.2100000381469727,0.36000001430511475,8.600000381469727,2.0
7.300000190734863,0.23999999463558197,0.38999998569488525,17.950000762939453,0.05700000002980232,45.0,149.0,0.9998999834060669,3.2100000381469727,0.36000001430511475,8.600000381469727,2.0
6.699999809265137,0.23000000417232513,0.38999998569488525,2.5,0.1720000058412552,63.0,158.0,0.9937000274658203,3.109999895095825,0.36000001430511475,9.399999618530273,3.0
6.699999809265137,0.23999999463558197,0.38999998569488525,2.9000000953674316,0.17299999296665192,63.0,157.0,0.9937000274658203,3.0999999046325684,0.3400000035762787,9.399999618530273,3.0
7.0,0.3100000023841858,0.25999999046325684,7.400000095367432,0.0689999982714653,28.0,160.0,0.9954000115394592,3.130000114440918,0.46000000834465027,9.800000190734863,3.0
6.599999904632568,0.23999999463558197,0.27000001072883606,1.399999976158142,0.05700000002980232,33.0,152.0,0.993399977684021,3.2200000286102295,0.5600000023841858,9.5,3.0
6.699999809265137,0.23000000417232513,0.25999999046325684,1.399999976158142,0.05999999865889549,33.0,154.0,0.993399977684021,3.240000009536743,0.5600000023841858,9.5,3.0
7.400000095367432,0.18000000715255737,0.3100000023841858,1.399999976158142,0.057999998331069946,38.0,167.0,0.9930999875068665,3.1600000858306885,0.5299999713897705,10.0,4.0
6.199999809265137,0.44999998807907104,0.25999999046325684,4.400000095367432,0.06300000101327896,63.0,206.0,0.9940000176429749,3.2699999809265137,0.5199999809265137,9.800000190734863,1.0
6.199999809265137,0.46000000834465027,0.25,4.400000095367432,0.06599999964237213,62.0,207.0,0.9939000010490417,3.25,0.5199999809265137,9.800000190734863,2.0
7.0,0.3100000023841858,0.25999999046325684,7.400000095367432,0.0689999982714653,28.0,160.0,0.9954000115394592,3.130000114440918,0.46000000834465027,9.800000190734863,3.0
6.900000095367432,0.1899999976158142,0.3499999940395355,5.0,0.06700000166893005,32.0,150.0,0.9950000047683716,3.359999895095825,0.47999998927116394,9.800000190734863,2.0
7.199999809265137,0.1899999976158142,0.3100000023841858,1.600000023841858,0.06199999898672104,31.0,173.0,0.9916999936103821,3.3499999046325684,0.4399999976158142,11.699999809265137,3.0
6.599999904632568,0.25,0.28999999165534973,1.100000023841858,0.06800000369548798,39.0,124.0,0.9914000034332275,3.3399999141693115,0.5799999833106995,11.0,4.0
6.199999809265137,0.1599999964237213,0.33000001311302185,1.100000023841858,0.05700000002980232,21.0,82.0,0.9909999966621399,3.319999933242798,0.46000000834465027,10.899999618530273,4.0
6.400000095367432,0.18000000715255737,0.3499999940395355,1.0,0.04500000178813934,39.0,108.0,0.991100013256073,3.309999942779541,0.3499999940395355,10.899999618530273,3.0
6.800000190734863,0.20000000298023224,0.5899999737739563,0.8999999761581421,0.1469999998807907,38.0,132.0,0.9929999709129333,3.049999952316284,0.3799999952316284,9.100000381469727,3.0
6.900000095367432,0.25,0.3499999940395355,1.2999999523162842,0.039000000804662704,29.0,191.0,0.9908000230789185,3.130000114440918,0.5199999809265137,11.0,3.0
7.199999809265137,0.20999999344348907,0.3400000035762787,11.899999618530273,0.0430000014603138,37.0,213.0,0.9962000250816345,3.0899999141693115,0.5,9.600000381469727,3.0
6.0,0.1899999976158142,0.25999999046325684,12.399999618530273,0.04800000041723251,50.0,147.0,0.9972000122070312,3.299999952316284,0.36000001430511475,8.899999618530273,3.0
6.599999904632568,0.3799999952316284,0.15000000596046448,4.599999904632568,0.04399999976158142,25.0,78.0,0.9930999875068665,3.109999895095825,0.3799999952316284,10.199999809265137,3.0
7.400000095367432,0.20000000298023224,0.36000001430511475,1.2000000476837158,0.03799999877810478,44.0,111.0,0.9926000237464905,3.359999895095825,0.3400000035762787,9.899999618530273,3.0
6.800000190734863,0.2199999988079071,0.23999999463558197,4.900000095367432,0.09200000017881393,30.0,123.0,0.9951000213623047,3.0299999713897705,0.46000000834465027,8.600000381469727,3.0
6.0,0.1899999976158142,0.25999999046325684,12.399999618530273,0.04800000041723251,50.0,147.0,0.9972000122070312,3.299999952316284,0.36000001430511475,8.899999618530273,3.0
7.0,0.4699999988079071,0.07000000029802322,1.100000023841858,0.03500000014901161,17.0,151.0,0.9909999966621399,3.0199999809265137,0.3400000035762787,10.5,2.0
6.599999904632568,0.3799999952316284,0.15000000596046448,4.599999904632568,0.04399999976158142,25.0,78.0,0.9930999875068665,3.109999895095825,0.3799999952316284,10.199999809265137,3.0
7.199999809265137,0.23999999463558197,0.27000001072883606,1.399999976158142,0.03799999877810478,31.0,122.0,0.9926999807357788,3.1500000953674316,0.46000000834465027,10.300000190734863,3.0
6.199999809265137,0.3499999940395355,0.029999999329447746,1.2000000476837158,0.06400000303983688,29.0,120.0,0.993399977684021,3.2200000286102295,0.5400000214576721,9.100000381469727,2.0
6.400000095367432,0.25999999046325684,0.23999999463558197,6.400000095367432,0.03999999910593033,27.0,124.0,0.9902999997138977,3.2200000286102295,0.49000000953674316,12.600000381469727,4.0
6.699999809265137,0.25,0.12999999523162842,1.2000000476837158,0.04100000113248825,81.0,174.0,0.9919999837875366,3.140000104904175,0.41999998688697815,9.800000190734863,2.0
6.699999809265137,0.23000000417232513,0.3100000023841858,2.0999999046325684,0.04600000008940697,30.0,96.0,0.9926000237464905,3.3299999237060547,0.6399999856948853,10.699999809265137,5.0
7.400000095367432,0.23999999463558197,0.28999999165534973,10.100000381469727,0.05000000074505806,21.0,105.0,0.9962000250816345,3.130000114440918,0.3499999940395355,9.5,2.0
6.199999809265137,0.27000001072883606,0.4300000071525574,7.800000190734863,0.0560000017285347,48.0,244.0,0.9955999851226807,3.0999999046325684,0.5099999904632568,9.0,3.0
6.800000190734863,0.30000001192092896,0.23000000417232513,4.599999904632568,0.061000000685453415,50.5,238.5,0.9958000183105469,3.319999933242798,0.6000000238418579,9.5,2.0
6.0,0.27000001072883606,0.2800000011920929,4.800000190734863,0.06300000101327896,31.0,201.0,0.996399998664856,3.690000057220459,0.7099999785423279,10.0,2.0
8.600000381469727,0.23000000417232513,0.46000000834465027,1.0,0.05400000140070915,9.0,72.0,0.9940999746322632,2.950000047683716,0.49000000953674316,9.100000381469727,3.0
6.699999809265137,0.23000000417232513,0.3100000023841858,2.0999999046325684,0.04600000008940697,30.0,96.0,0.9926000237464905,3.3299999237060547,0.6399999856948853,10.699999809265137,5.0
7.400000095367432,0.23999999463558197,0.28999999165534973,10.100000381469727,0.05000000074505806,21.0,105.0,0.9962000250816345,3.130000114440918,0.3499999940395355,9.5,2.0
7.099999904632568,0.18000000715255737,0.36000001430511475,1.399999976158142,0.0430000014603138,31.0,87.0,0.989799976348877,3.259999990463257,0.3700000047683716,12.699999809265137,4.0
7.0,0.3199999928474426,0.3400000035762787,1.2999999523162842,0.041999999433755875,20.0,69.0,0.9911999702453613,3.309999942779541,0.6499999761581421,12.0,4.0
7.400000095367432,0.18000000715255737,0.30000001192092896,8.800000190734863,0.06400000303983688,26.0,103.0,0.9961000084877014,2.940000057220459,0.5600000023841858,9.300000190734863,2.0
6.699999809265137,0.5400000214576721,0.2800000011920929,5.400000095367432,0.05999999865889549,21.0,105.0,0.9948999881744385,3.2699999809265137,0.3700000047683716,9.0,2.0
6.800000190734863,0.2199999988079071,0.3100000023841858,1.399999976158142,0.05299999937415123,34.0,114.0,0.992900013923645,3.390000104904175,0.7699999809265137,10.600000381469727,3.0
7.099999904632568,0.20000000298023224,0.3400000035762787,16.0,0.05000000074505806,51.0,166.0,0.9984999895095825,3.2100000381469727,0.6000000238418579,9.199999809265137,3.0
7.099999904632568,0.3400000035762787,0.20000000298023224,6.099999904632568,0.06300000101327896,47.0,164.0,0.9945999979972839,3.1700000762939453,0.41999998688697815,10.0,2.0
7.300000190734863,0.2199999988079071,0.30000001192092896,8.199999809265137,0.04699999839067459,42.0,207.0,0.9965999722480774,3.3299999237060547,0.46000000834465027,9.5,3.0
7.099999904632568,0.4300000071525574,0.6100000143051147,11.800000190734863,0.04500000178813934,54.0,155.0,0.9973999857902527,3.109999895095825,0.44999998807907104,8.699999809265137,2.0
7.099999904632568,0.4399999976158142,0.6200000047683716,11.800000190734863,0.04399999976158142,52.0,152.0,0.9975000023841858,3.119999885559082,0.46000000834465027,8.699999809265137,3.0
7.199999809265137,0.38999998569488525,0.6299999952316284,11.0,0.04399999976158142,55.0,156.0,0.9973999857902527,3.0899999141693115,0.4399999976158142,8.699999809265137,3.0
6.800000190734863,0.25,0.3100000023841858,13.300000190734863,0.05000000074505806,69.0,202.0,0.9972000122070312,3.2200000286102295,0.47999998927116394,9.699999809265137,3.0
7.099999904632568,0.4300000071525574,0.6100000143051147,11.800000190734863,0.04500000178813934,54.0,155.0,0.9973999857902527,3.109999895095825,0.44999998807907104,8.699999809265137,2.0
7.099999904632568,0.4399999976158142,0.6200000047683716,11.800000190734863,0.04399999976158142,52.0,152.0,0.9975000023841858,3.119999885559082,0.46000000834465027,8.699999809265137,3.0
7.199999809265137,0.38999998569488525,0.6299999952316284,11.0,0.04399999976158142,55.0,156.0,0.9973999857902527,3.0899999141693115,0.4399999976158142,8.699999809265137,3.0
6.099999904632568,0.27000001072883606,0.4300000071525574,7.5,0.04899999871850014,65.0,243.0,0.9957000017166138,3.119999885559082,0.4699999988079071,9.0,2.0
6.900000095367432,0.23999999463558197,0.33000001311302185,1.7000000476837158,0.03500000014901161,47.0,136.0,0.9900000095367432,3.259999990463257,0.4000000059604645,12.600000381469727,4.0
6.900000095367432,0.20999999344348907,0.33000001311302185,1.7999999523162842,0.03400000184774399,48.0,136.0,0.9898999929428101,3.25,0.4099999964237213,12.600000381469727,4.0
7.5,0.17000000178813934,0.3199999928474426,1.7000000476837158,0.03999999910593033,51.0,148.0,0.991599977016449,3.2100000381469727,0.4399999976158142,11.5,4.0
7.099999904632568,0.25999999046325684,0.28999999165534973,12.399999618530273,0.04399999976158142,62.0,240.0,0.9969000220298767,3.0399999618530273,0.41999998688697815,9.199999809265137,3.0
6.0,0.3400000035762787,0.6600000262260437,15.899999618530273,0.04600000008940697,26.0,164.0,0.9979000091552734,3.140000104904175,0.5,8.800000190734863,3.0
8.600000381469727,0.26499998569488525,0.36000001430511475,1.2000000476837158,0.03400000184774399,15.0,80.0,0.9912999868392944,2.950000047683716,0.36000001430511475,11.399999618530273,4.0
9.800000190734863,0.36000001430511475,0.46000000834465027,10.5,0.03799999877810478,4.0,83.0,0.9955999851226807,2.890000104904175,0.30000001192092896,10.100000381469727,1.0
6.0,0.3400000035762787,0.6600000262260437,15.899999618530273,0.04600000008940697,26.0,164.0,0.9979000091552734,3.140000104904175,0.5,8.800000190734863,3.0
7.400000095367432,0.25,0.3700000047683716,13.5,0.05999999865889549,52.0,192.0,0.9975000023841858,3.0,0.4399999976158142,9.100000381469727,2.0
7.099999904632568,0.11999999731779099,0.3199999928474426,9.600000381469727,0.05400000140070915,64.0,162.0,0.9962000250816345,3.4000000953674316,0.4099999964237213,9.399999618530273,2.0
6.0,0.20999999344348907,0.23999999463558197,12.100000381469727,0.05000000074505806,55.0,164.0,0.996999979019165,3.3399999141693115,0.38999998569488525,9.399999618530273,2.0
7.5,0.3050000071525574,0.4000000059604645,18.899999618530273,0.05900000035762787,44.0,170.0,1.0,2.990000009536743,0.46000000834465027,9.0,2.0
7.400000095367432,0.25,0.3700000047683716,13.5,0.05999999865889549,52.0,192.0,0.9975000023841858,3.0,0.4399999976158142,9.100000381469727,2.0
7.300000190734863,0.12999999523162842,0.3199999928474426,14.399999618530273,0.050999999046325684,34.0,109.0,0.9973999857902527,3.200000047683716,0.3499999940395355,9.199999809265137,3.0
7.099999904632568,0.11999999731779099,0.3199999928474426,9.600000381469727,0.05400000140070915,64.0,162.0,0.9962000250816345,3.4000000953674316,0.4099999964237213,9.399999618530273,2.0
7.099999904632568,0.23000000417232513,0.3499999940395355,16.5,0.03999999910593033,60.0,171.0,0.9990000128746033,3.1600000858306885,0.5899999737739563,9.100000381469727,3.0
