0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0.11111100018024445,0.0,0.8333330154418945,0.5477219820022583,1.111109972000122,0.5443310141563416,59.629600524902344,52.444400787353516,75.22219848632812,51.222198486328125,-21.555599212646484,46.777801513671875,-25.222200393676758,75.22219848632812,0.31899601221084595,-2.0405499935150146,5.0
0.0,0.0,0.2777779996395111,0.2509239912033081,0.33333298563957214,0.36514800786972046,0.8888890147209167,0.0,2.5555601119995117,0.11111100018024445,-2.666670083999634,5.0,-2.333329916000366,2.5555601119995117,1.0,-2.1232500076293945,2.0
0.0,0.0,0.9444479942321777,0.7722020149230957,1.111109972000122,1.0255999565124512,123.03700256347656,111.88899993896484,139.7779998779297,117.44400024414062,-33.444400787353516,50.222198486328125,-16.777799606323242,139.7779998779297,0.19934700429439545,-2.299920082092285,1.0
0.0,0.0,1.7222199440002441,1.7815899848937988,9.0,6.749489784240723,43.59260177612305,39.555599212646484,52.88890075683594,38.33330154418945,-12.111100196838379,27.888900756835938,-15.777799606323242,52.88890075683594,0.2669140100479126,-1.9988600015640259,5.0
0.0,0.0,1.4444400072097778,1.5153499841690063,2.611109972000122,1.9254599809646606,49.59260177612305,44.222198486328125,61.555599212646484,43.0,-16.111099243164062,35.88890075683594,-19.777799606323242,61.555599212646484,0.3029249906539917,-2.0222699642181396,5.0
0.0,0.0,1.5555599927902222,1.0680500268936157,3.0555601119995117,1.9254599809646606,49.33330154418945,45.33330154418945,59.555599212646484,43.11109924316406,-12.0,30.66670036315918,-18.66670036315918,59.555599212646484,0.27588900923728943,-1.9527699947357178,5.0
0.0,0.0,1.388890027999878,1.5740699768066406,1.1666699647903442,0.5666660070419312,17.740699768066406,14.111100196838379,17.888900756835938,21.222200393676758,-10.888899803161621,0.4444440007209778,10.4443998336792,21.222200393676758,0.33571699261665344,2.651599884033203,6.0
0.0,0.0,0.38888901472091675,0.24074099957942963,0.6111109852790833,0.15185199677944183,5.407410144805908,6.888889789581299,6.333330154418945,3.0,4.444439888000488,2.777780055999756,-7.222219944000244,6.888889789581299,0.5641530156135559,-0.8978589773178101,0.0
0.0,0.0,12.16670036315918,267.45599365234375,9.222220420837402,205.36300659179688,21.33329963684082,14.0,30.555599212646484,19.444400787353516,-22.0,27.66670036315918,-5.666669845581055,30.555599212646484,0.5952820181846619,-2.4384100437164307,2.0
0.11111100018024445,0.0,3.111109972000122,8.207409858703613,3.9444398880004883,9.440739631652832,21.444400787353516,20.444400787353516,28.111099243164062,15.777799606323242,-3.0,20.0,-17.0,28.111099243164062,0.43740400671958923,-1.6598800420761108,0.0
0.0,0.0,4.444439888000488,1.3277699947357178,0.9444440007209778,0.6804140210151672,26.51849937438965,23.33329963684082,33.222198486328125,23.0,-9.555560111999512,20.111099243164062,-10.5556001663208,33.222198486328125,0.3074150085449219,-2.0632400512695312,3.0
0.0,0.0,0.2777779996395111,0.06296300143003464,0.11111100018024445,0.029629599303007126,0.3703700006008148,0.0,1.111109972000122,0.0,-1.111109972000122,2.222219944000244,-1.111109972000122,1.111109972000122,0.8888890147209167,-2.094399929046631,4.0
