0,1,2,3,4
3.6215999126434326,8.666099548339844,-2.807300090789795,-0.4469900131225586,0.0
4.545899868011475,8.167400360107422,-2.4586000442504883,-1.4621000289916992,0.0
3.865999937057495,-2.6382999420166016,1.9242000579833984,0.10644999891519547,0.0
3.4565999507904053,9.52280044555664,-4.011199951171875,-3.594399929046631,0.0
0.32923999428749084,-4.4552001953125,4.571800231933594,-0.9887999892234802,0.0
4.3684000968933105,9.671799659729004,-3.960599899291992,-3.1624999046325684,0.0
3.591200113296509,3.0129001140594482,0.728879988193512,0.5642099976539612,0.0
2.0922000408172607,-6.809999942779541,8.463600158691406,-0.6021599769592285,0.0
3.203200101852417,5.758800029754639,-0.7534499764442444,-0.6125100255012512,0.0
1.535599946975708,9.177200317382812,-2.2718000411987305,-0.7353500127792358,0.0
1.2246999740600586,8.777899742126465,-2.2135000228881836,-0.8064699769020081,0.0
3.9899001121520996,-2.7065999507904053,2.3945999145507812,0.8629099726676941,0.0
1.8992999792099,7.662499904632568,0.15394000709056854,-3.11080002784729,0.0
-1.576799988746643,10.843000411987305,2.5462000370025635,-2.936199903488159,0.0
3.4040000438690186,8.726099967956543,-2.991499900817871,-0.5724200010299683,0.0
4.676499843597412,-3.3894999027252197,3.4895999431610107,1.4771000146865845,0.0
2.6719000339508057,3.0645999908447266,0.37158000469207764,0.5861899852752686,0.0
0.8035500049591064,2.8473000526428223,4.343900203704834,0.6017000079154968,0.0
1.4479000568389893,-4.87939977645874,8.34280014038086,-2.108599901199341,0.0
5.242300033569336,11.027199745178223,-4.353000164031982,-4.10129976272583,0.0
5.7866997718811035,7.890200138092041,-2.6196000576019287,-0.48708000779151917,0.0
0.32919999957084656,-4.4552001953125,4.571800231933594,-0.9887999892234802,0.0
3.936199903488159,10.162199974060059,-3.823499917984009,-4.017199993133545,0.0
0.9358400106430054,8.885499954223633,-1.6830999851226807,-1.6598999500274658,0.0
4.433800220489502,9.88700008392334,-4.679500102996826,-3.748300075531006,0.0
0.7056999802589417,-5.4980998039245605,8.336799621582031,-2.871500015258789,0.0
1.1432000398635864,-3.741300106048584,5.577700138092041,-0.6357799768447876,0.0
-0.38214001059532166,8.390899658203125,2.162400007247925,-3.740499973297119,0.0
6.563300132751465,9.818699836730957,-4.411300182342529,-3.225800037384033,0.0
4.890600204467773,-3.3584001064300537,3.4202001094818115,1.090499997138977,0.0
-0.24810999631881714,-0.1779700070619583,4.906799793243408,0.15429000556468964,0.0
1.4883999824523926,3.6273999214172363,3.308000087738037,0.48921000957489014,0.0
4.296899795532227,7.617000102996826,-2.387399911880493,-0.9616400003433228,0.0
-0.9651100039482117,9.411100387573242,1.7304999828338623,-4.8628997802734375,0.0
-1.6161999702453613,0.8090800046920776,8.162799835205078,0.6081699728965759,0.0
2.4391000270843506,6.441699981689453,-0.8074300289154053,-0.6913899779319763,0.0
2.6881000995635986,6.019499778747559,-0.4664100110530853,-0.6926800012588501,0.0
3.6289000511169434,0.8132200241088867,1.6276999711990356,0.7762699723243713,0.0
4.56790018081665,3.1928999423980713,-2.1054999828338623,0.29653000831604004,0.0
3.4804999828338623,9.700799942016602,-3.7541000843048096,-3.4379000663757324,0.0
4.17110013961792,8.722000122070312,-3.02239990234375,-0.5969899892807007,0.0
-0.2062000036239624,9.22070026397705,-3.704400062561035,-6.810299873352051,0.0
