0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0.43799999356269836,0.49799999594688416,3.625,3.6449999809265137,5.0,2.9179999828338623,5.0,2.3510000705718994,2.3320000171661377,2.6429998874664307,1.6979999542236328,1.687000036239624,1.6979999542236328,1.7170000076293945,1.74399995803833,0.5929999947547913,0.5019999742507935,0.49300000071525574,0.5040000081062317,0.4449999928474426,0.4309999942779541,0.4440000057220459,0.4399999976158142,0.42899999022483826,3.0
0.43799999356269836,0.49799999594688416,3.625,3.6480000019073486,5.0,2.9179999828338623,5.0,2.63700008392334,2.3320000171661377,2.6489999294281006,1.6950000524520874,1.687000036239624,1.6950000524520874,1.7200000286102295,1.74399995803833,0.5920000076293945,0.5019999742507935,0.49300000071525574,0.5040000081062317,0.4490000009536743,0.4309999942779541,0.4440000057220459,0.4429999887943268,0.42899999022483826,3.0
0.43799999356269836,0.49799999594688416,3.625,3.628999948501587,5.0,2.9179999828338623,5.0,2.63700008392334,2.3340001106262207,2.6429998874664307,1.6959999799728394,1.687000036239624,1.6950000524520874,1.7170000076293945,1.74399995803833,0.5929999947547913,0.5019999742507935,0.49300000071525574,0.5040000081062317,0.4490000009536743,0.4309999942779541,0.4440000057220459,0.44600000977516174,0.42899999022483826,3.0
0.43700000643730164,0.5009999871253967,3.625,3.625999927520752,5.0,2.9179999828338623,5.0,2.3529999256134033,2.3340001106262207,2.6419999599456787,1.7300000190734863,1.687000036239624,1.6950000524520874,1.7170000076293945,1.74399995803833,0.5929999947547913,0.5019999742507935,0.49300000071525574,0.5040000081062317,0.4490000009536743,0.4309999942779541,0.4440000057220459,0.4440000057220459,0.42899999022483826,3.0
0.43799999356269836,0.49799999594688416,3.625999927520752,3.628999948501587,5.0,2.9179999828338623,5.0,2.640000104904175,2.3340001106262207,2.6389999389648438,1.6959999799728394,1.687000036239624,1.6950000524520874,1.7170000076293945,1.74399995803833,0.5920000076293945,0.5019999742507935,0.49300000071525574,0.5040000081062317,0.4490000009536743,0.4309999942779541,0.4440000057220459,0.4410000145435333,0.42899999022483826,3.0
0.4390000104904175,0.49799999594688416,3.625999927520752,3.628999948501587,5.0,2.9179999828338623,5.0,2.632999897003174,2.3340001106262207,2.6449999809265137,1.7050000429153442,1.6859999895095825,1.694000005722046,1.718999981880188,1.74399995803833,0.5889999866485596,0.5019999742507935,0.49300000071525574,0.5040000081062317,0.44600000977516174,0.4309999942779541,0.4440000057220459,0.4440000057220459,0.4300000071525574,3.0
0.4399999976158142,5.0,3.627000093460083,3.628000020980835,5.0,2.9189999103546143,3.0280001163482666,2.3459999561309814,2.3299999237060547,2.638000011444092,1.7269999980926514,1.684000015258789,1.6920000314712524,1.7139999866485596,1.7450000047683716,0.5879999995231628,0.5009999871253967,0.492000013589859,0.5040000081062317,0.45100000500679016,0.43299999833106995,0.44600000977516174,0.4440000057220459,0.4320000112056732,3.0
0.4440000057220459,5.020999908447266,3.63100004196167,3.634000062942505,5.0,2.9189999103546143,5.0,2.625999927520752,2.3269999027252197,2.638000011444092,1.6979999542236328,1.6799999475479126,1.687999963760376,1.7089999914169312,1.7400000095367432,0.5950000286102295,0.5,0.4909999966621399,0.503000020980835,0.453000009059906,0.4359999895095825,0.4480000138282776,0.4440000057220459,0.4359999895095825,3.0
0.45100000500679016,5.025000095367432,3.634999990463257,3.6389999389648438,5.0,2.9200000762939453,3.0269999504089355,2.619999885559082,2.322999954223633,2.631999969482422,1.7059999704360962,1.6729999780654907,1.680999994277954,1.7029999494552612,0.753000020980835,0.5950000286102295,0.49900001287460327,0.4909999966621399,0.5019999742507935,0.4569999873638153,0.4399999976158142,0.453000009059906,0.45399999618530273,0.44200000166893005,1.0
0.4580000042915344,5.021999835968018,3.640000104904175,3.6440000534057617,5.0,2.921999931335449,5.0,2.3459999561309814,2.321000099182129,2.628000020980835,1.687999963760376,1.6660000085830688,1.6740000247955322,1.6959999799728394,0.7440000176429749,0.5899999737739563,0.4959999918937683,0.49000000953674316,0.49799999594688416,0.4620000123977661,0.4440000057220459,0.4580000042915344,0.460999995470047,0.4490000009536743,1.0
